,index,url,rest_price_idr,review,lat,long,is_chain,alcohol,delivery,entertainment,indoor seating,kid friendly,no alcohol available,others_facility,outdoor seating,parking service,praying room,private dining area available,self service,smoking area,special_meal,table booking,table booking not available,table reservation required,takeaway available,asian,bakery,beverages,cafe,coffee,desserts,drink,fast_food,india,indonesia_traditional,indonesian,melayu,mid_east,noodle,others_type,seafood,snacks,special_food,street_food,tea,western,encode,geohash,d_1000_airport,d_1000_atm,d_1000_bank,d_1000_cafe,d_1000_convenience_store,d_1000_gas_station,d_1000_hospital,d_1000_lodging,d_1000_meal_takeaway,d_1000_mosque,d_1000_park,d_1000_restaurant,d_1000_school,d_1000_store,d_1000_supermarket,d_1000_train_station,en_1000,n_compt_1000,avg_n_rest,rating
1378,3096,https://www.zomato.com/jakarta/warisan-pendopo-restaurant-kebayoran-lama/info,200000,5.0,-6.238207,106.777932,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000010000000000000000000000000000000000000000000000000,qqgutb,0.0,54.0,49.0,63.0,19.0,6.0,28.0,49.0,2.0,57.0,3.0,66.0,81.0,44.0,47.0,0.0,2.410990136388235,0.2237762237762237,3.553125,3.4
1380,5494,https://www.zomato.com/jakarta/ayam-gepuk-sambal-bawang-pak-gembus-pluit/info,50000,15.0,-6.120956,106.788987,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqgvnj,0.0,64.0,87.0,68.0,13.0,18.0,9.0,31.0,6.0,9.0,6.0,93.0,57.0,119.0,18.0,0.0,2.2677832243300178,0.1347150259067357,3.5423076923076926,3.6
1383,4112,https://www.zomato.com/jakarta/the-peoples-cafe-2-kuningan/info,200000,51.0,-6.2251202262,106.8292894587,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,00000000000000000000100000000000000011000000000000000000000000000000000000000000100000,qqguwf,0.0,80.0,32.0,29.0,35.0,3.0,25.0,28.0,73.0,40.0,19.0,31.0,39.0,44.0,27.0,0.0,2.497525945229771,0.2125,3.426470588235293,3.7
1384,2666,https://www.zomato.com/jakarta/nasi-uduk-ibu-jum-pantai-indah-kapuk/info,70000,115.0,-6.1043354738,106.7412509769,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqgvkb,0.0,20.0,45.0,71.0,4.0,0.0,0.0,9.0,0.0,0.0,1.0,89.0,22.0,83.0,3.0,0.0,1.824148683075538,0.10062893081761,3.7,3.8
1387,2891,https://www.zomato.com/jakarta/mahalo-coffee-pantai-indah-kapuk/info,100000,61.0,-6.11141,106.742639,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000000000000000000100000000000,qqgvhz,0.0,58.0,77.0,52.0,6.0,6.0,4.0,11.0,0.0,4.0,7.0,95.0,46.0,79.0,6.0,0.0,2.0921639711538136,0.2065217391304347,3.736842105263157,3.5
1389,5872,https://www.zomato.com/jakarta/sushi-hiro-manggarai/info,400000,4.0,-6.2231823619,106.8420695477,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqgux7,3.0,56.0,44.0,53.0,22.0,17.0,36.0,27.0,9.0,59.0,30.0,55.0,34.0,41.0,37.0,0.0,2.572482348938746,0.128,3.91875,3.4
1390,1332,https://www.zomato.com/jakarta/coffeelicious-thamrin/info,190000,19.0,-6.189827,106.823628,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000010000000000000000000000000000000000000000000000000000000000000000000,qqguyc,0.0,104.0,74.0,100.0,50.0,17.0,25.0,47.0,22.0,74.0,14.0,98.0,42.0,128.0,44.0,0.0,2.459799732609759,0.0348432055749128,3.6800000000000006,3.3
1391,5352,https://www.zomato.com/jakarta/doner-kebab-penjaringan/info,80000,39.0,-6.1276845548,106.7909935489,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00000000000000000000000000100000000000000010000000000000000000000000000000000000000000,qqgvnh,0.0,45.0,67.0,33.0,137.0,22.0,14.0,27.0,16.0,33.0,8.0,30.0,34.0,26.0,15.0,0.0,2.3625961523369536,0.0192307692307692,3.4,3.3
1393,442,https://www.zomato.com/jakarta/ayam-gemes-geprek-kremes-kelapa-gading/info,50000,24.0,-6.1462557459,106.9062651694,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qquj09,0.0,29.0,30.0,42.0,19.0,0.0,2.0,19.0,4.0,10.0,6.0,36.0,34.0,38.0,17.0,0.0,2.3533273849928085,0.1886792452830188,3.68,3.4
1394,4749,https://www.zomato.com/jakarta/soto-padang-h-st-mangkuto-pondok-indah/info,130000,62.0,-6.247027,106.791829,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000010000000000010000000000000000,qqguqn,0.0,91.0,50.0,60.0,37.0,13.0,41.0,46.0,20.0,51.0,36.0,87.0,36.0,31.0,42.0,0.0,2.535583041281469,0.0364741641337386,3.608333333333333,3.9
1396,3725,https://www.zomato.com/jakarta/first-crack-coffee-scbd/info,210000,92.0,-6.228044,106.808262,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000010100000000000000010000000000000000000000000000000000000000000100000,qqguw6,0.0,28.0,40.0,58.0,16.0,0.0,4.0,36.0,4.0,36.0,40.0,34.0,18.0,41.0,10.0,0.0,2.380477708696886,0.1481481481481481,3.596875,3.9
1397,6903,https://www.zomato.com/jakarta/kedai-bakmi-bogel-melawai/info,60000,6.0,-6.2474021362,106.7946976796,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguqn,0.0,125.0,61.0,54.0,51.0,12.0,30.0,60.0,22.0,44.0,41.0,56.0,37.0,34.0,56.0,0.0,2.516466182836232,0.0287769784172661,3.5874999999999995,3.6
1399,3010,https://www.zomato.com/jakarta/atonk-eatery-pantai-indah-kapuk/info,100000,27.0,-6.125584,106.764074,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000000000000000000000000000000000000100000000000000000000000000000000000,qqgvjk,0.0,10.0,20.0,26.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,30.0,40.0,19.0,0.0,0.0,2.1127759299000823,0.0,0.0,3.9
1404,5019,https://www.zomato.com/jakarta/rawon-setan-fatmawati/info,100000,13.0,-6.278007,106.80441,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010010000000000000000000000000000000000000000000000,qqguq3,0.0,25.0,23.0,8.0,11.0,7.0,4.0,14.0,1.0,16.0,3.0,19.0,13.0,18.0,5.0,0.0,2.4309649866557894,0.3076923076923077,3.54375,3.4
1407,4241,https://www.zomato.com/jakarta/cafe-9196-kuningan/info,80000,6.0,-6.227833941,106.8274129182,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000100000100000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,99.0,36.0,27.0,45.0,24.0,19.0,35.0,68.0,38.0,14.0,31.0,35.0,44.0,25.0,0.0,2.512246186418252,0.2148148148148148,3.427586206896552,3.5
1410,4449,https://www.zomato.com/jakarta/nishi-nakasu-sudirman/info,250000,7.0,-6.2037393159,106.8205417693,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguwy,0.0,141.0,50.0,55.0,54.0,12.0,44.0,66.0,3.0,93.0,32.0,65.0,59.0,24.0,56.0,3.0,2.462051444971643,0.1699346405228758,3.9615384615384617,3.7
1413,5389,https://www.zomato.com/jakarta/abuba-steak-pluit/info,450000,72.0,-6.1176096381,106.7895055935,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000001000000000000,qqgvnn,0.0,48.0,78.0,40.0,133.0,2.0,5.0,14.0,1.0,1.0,6.0,43.0,37.0,34.0,8.0,0.0,2.081223692787171,0.0,0.0,3.5
1414,3467,https://www.zomato.com/jakarta/nasi-nakal-blok-m/info,80000,9.0,-6.239556,106.787299,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguw0,0.0,77.0,58.0,40.0,140.0,18.0,46.0,43.0,16.0,64.0,20.0,73.0,72.0,43.0,40.0,3.0,2.502696924453217,0.1732673267326732,3.5314285714285707,3.7
1416,5373,https://www.zomato.com/jakarta/laksa-medan-yoserizal-1-pluit/info,150000,24.0,-6.1123327488,106.7804229632,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000100000000000000000000000000000000000,qqgvjz,0.0,47.0,89.0,49.0,21.0,6.0,7.0,16.0,13.0,6.0,0.0,53.0,45.0,108.0,10.0,0.0,2.198840582405404,0.0699300699300699,3.5699999999999994,3.6
1417,3948,https://www.zomato.com/jakarta/ramen-ya-kuningan/info,120000,42.0,-6.2251115604,106.829289794,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000001000000000000000000000,qqguwf,0.0,80.0,32.0,32.0,35.0,3.0,25.0,28.0,73.0,40.0,19.0,31.0,39.0,44.0,27.0,0.0,2.499372443123746,0.06875,3.4545454545454546,3.8
1418,6,https://www.zomato.com/jakarta/bakpao-lompobattang-kelapa-gading/info,36000,35.0,-6.1488131926,106.9105067477,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qquj0b,0.0,74.0,50.0,68.0,14.0,8.0,2.0,34.0,10.0,7.0,9.0,95.0,28.0,65.0,15.0,0.0,2.267334046298863,0.0962962962962963,3.5461538461538464,3.6
1420,724,https://www.zomato.com/jakarta/baskin-robbins-tebet/info,130000,10.0,-6.223782,106.84294,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00000000000000000000001000000000001000000000000000000000000000000000000000000000000000,qqgux6,0.0,65.0,24.0,44.0,34.0,11.0,13.0,35.0,17.0,48.0,13.0,39.0,25.0,28.0,32.0,0.0,2.5239593404051046,0.0862068965517241,3.7,3.4
1423,6647,https://www.zomato.com/jakarta/keep-on-cafe-kemang/info,100000,38.0,-6.263747,106.816011,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000010100000000000000000000000000000000000000000000000000000000000100000,qqguqe,0.0,44.0,24.0,30.0,10.0,8.0,4.0,16.0,9.0,16.0,4.0,49.0,22.0,32.0,15.0,0.0,2.4147416459892304,0.2586206896551724,3.626666666666667,3.6
1427,6552,https://www.zomato.com/jakarta/thirsty-hungry-kemang/info,200000,27.0,-6.2481876884,106.802714467,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000100000000000000000000000000000000000000000000000000000000000000000010,qqguqq,0.0,113.0,58.0,54.0,36.0,4.0,16.0,65.0,12.0,23.0,29.0,49.0,34.0,59.0,47.0,0.0,2.4435620443304336,0.106060606060606,3.7464285714285706,3.9
1428,6640,https://www.zomato.com/jakarta/al-coffee-kemang/info,120000,59.0,-6.2759228895,106.8209384009,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000101000000000000000000000000000000000000000000000000000000000000010,qqguqc,0.0,27.0,20.0,18.0,16.0,7.0,2.0,10.0,7.0,26.0,2.0,29.0,15.0,33.0,13.0,0.0,2.438129437581256,0.25,3.8,3.5
1429,1200,https://www.zomato.com/jakarta/steam-boat-sukiyaki-barbeque-thamrin/info,120000,56.0,-6.202007,106.824133,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000100000100000000000000000000000000000000000000000000000,qqguwy,0.0,130.0,37.0,54.0,48.0,12.0,38.0,50.0,6.0,69.0,47.0,71.0,51.0,43.0,31.0,3.0,2.4935469611633767,0.1496062992125984,3.936842105263157,3.8
1430,4334,https://www.zomato.com/jakarta/la-boutique-at-boca-le-meridien-hotel-sudirman/info,350000,44.0,-6.2136366108,106.8188975751,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000100000000000000001000000000000000000000000000000000000000000000000000000000000000,qqguws,0.0,117.0,50.0,71.0,78.0,13.0,91.0,52.0,13.0,85.0,12.0,54.0,41.0,34.0,61.0,0.0,2.473264309677968,0.0729166666666666,3.400000000000001,3.9
1431,2593,https://www.zomato.com/jakarta/vote-bar-resto-pantai-indah-kapuk/info,280000,70.0,-6.1235201989,106.7417448387,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00010000000000000000000000000000000000000000000000000000000000000000000000000000000010,qqgvhv,0.0,12.0,14.0,93.0,12.0,3.0,6.0,6.0,2.0,20.0,2.0,8.0,51.0,78.0,16.0,0.0,2.0409840650095203,0.1666666666666666,4.0,3.4
1433,5278,https://www.zomato.com/jakarta/pork-beer-pluit/info,200000,8.0,-6.1170515817,106.7899565399,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,01000000000000000000000001000100000010000000000000000000000000000000000000000000000000,qqgvnn,0.0,48.0,77.0,39.0,131.0,2.0,5.0,14.0,1.0,1.0,5.0,41.0,37.0,31.0,8.0,0.0,2.0749623432305224,0.0697674418604651,3.583333333333334,3.7
1434,2162,https://www.zomato.com/jakarta/bakmie-ka-heng-tanjung-duren/info,80000,21.0,-6.181923,106.781153,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguvf,0.0,14.0,25.0,10.0,28.0,1.0,6.0,26.0,4.0,29.0,10.0,17.0,17.0,14.0,12.0,0.0,2.457419462380315,0.1333333333333333,3.45,3.6
1435,3935,https://www.zomato.com/jakarta/splash-the-grove-suites-kuningan/info,500000,11.0,-6.2178199236,106.8344607577,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00010000000000000000000000000000000000000000000000000000000000000000000000000000000010,qqguxh,0.0,71.0,50.0,51.0,49.0,2.0,28.0,30.0,49.0,70.0,26.0,41.0,29.0,29.0,38.0,0.0,2.52370605088086,0.1151079136690647,3.49375,3.3
1437,5609,https://www.zomato.com/jakarta/shihlin-karet/info,90000,86.0,-6.22482,106.824011,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000100001000000,qqguwf,0.0,65.0,31.0,29.0,50.0,24.0,36.0,35.0,74.0,55.0,16.0,14.0,39.0,35.0,27.0,0.0,2.5421700120616046,0.029126213592233,3.033333333333333,3.8
1442,1657,https://www.zomato.com/jakarta/brouwen-coffee-kitchen-senopati/info,120000,24.0,-6.2366805808,106.811189577,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00010000000000000010100000000000000000000000000000000000000000000000000000000000000000,qqguw8,0.0,17.0,12.0,26.0,16.0,2.0,22.0,21.0,4.0,36.0,24.0,22.0,38.0,8.0,10.0,0.0,2.4634348632855074,0.193717277486911,3.770270270270271,3.6
1444,6515,https://www.zomato.com/jakarta/republic-nasi-goreng-mampang-prapatan/info,70000,38.0,-6.246766,106.826738,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguqy,0.0,39.0,33.0,9.0,57.0,1.0,8.0,10.0,2.0,51.0,3.0,27.0,26.0,22.0,22.0,0.0,2.307336193389093,0.2,2.9,3.8
1446,5428,https://www.zomato.com/jakarta/sari-nusa-penjaringan/info,100000,5.0,-6.127225,106.790831,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000010000000000000000000,qqgvnh,0.0,43.0,67.0,34.0,135.0,22.0,14.0,25.0,16.0,27.0,10.0,30.0,35.0,29.0,15.0,0.0,2.369802714977813,0.3148148148148148,3.541176470588235,3.3
1447,222,https://www.zomato.com/jakarta/sate-mak-syukur-kelapa-gading/info,70000,47.0,-6.1565377934,106.9090335444,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000010000000100000000000000000000,qquhbz,0.0,90.0,84.0,42.0,15.0,5.0,10.0,19.0,9.0,4.0,17.0,49.0,42.0,46.0,25.0,0.0,2.318234192998675,0.0744680851063829,3.6714285714285713,3.6
1452,5468,https://www.zomato.com/jakarta/garage-cafe-penjaringan/info,100000,7.0,-6.114999,106.789629,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000,qqgvnn,0.0,46.0,73.0,36.0,133.0,2.0,2.0,11.0,1.0,2.0,0.0,43.0,32.0,30.0,8.0,0.0,2.003058275501843,0.0588235294117647,3.5,3.6
1453,7036,https://www.zomato.com/jakarta/wis-ngopi-1-pondok-indah/info,80000,4.0,-6.285241,106.781761,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000100000000000000100000000000000000000000000000000000000000000000000000000000000000,qqgujz,0.0,97.0,63.0,54.0,13.0,1.0,42.0,45.0,0.0,29.0,4.0,44.0,36.0,61.0,20.0,0.0,2.3204998785876665,0.3333333333333333,3.516666666666666,3.4
1454,6469,https://www.zomato.com/jakarta/commond-grounds-senayan/info,250000,10.0,-6.2273546591,106.7972159386,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00010000000000000000100000000000000001000000000000000000000000000000000000000000000010,qqguw4,0.0,153.0,58.0,80.0,11.0,15.0,24.0,47.0,7.0,42.0,18.0,75.0,48.0,75.0,53.0,0.0,2.386174470906285,0.1058201058201058,3.675,3.6
