url,title,rest_type,rest_price,rest_facility,rest_longlat,rating,review
https://www.zomato.com/jakarta/iseya-robatayaki-sudirman/info,Iseya Robatayaki,Japanese,Rp800.000 for two people (approx.) Without alcohol,Takeaway Available|Wine and Beer|BYOB|Private Dining Area Available|Indoor Seating|Wifi|Table booking recommended|Serves Cocktails|Smoking Area,"['https://www.google.com/maps/dir/?api=1&destination=-6.2167320000,106.8182290000']",4.0,95
https://www.zomato.com/jakarta/roma-osteria-bar-scbd/info,ROMA Osteria & Bar,Italian,Rp600.000 for two people (approx.) Without alcohol,Home Delivery|Takeaway Available|Full Bar Available|Indoor Seating|Smoking Area|Outdoor Seating|Table booking recommended|Private Dining Area Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2252920000,106.8074600000']",4.0,48
https://www.zomato.com/jakarta/bakso-solo-senayan/info,Bakso Solo,Bakso,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2149148396,106.8062335253']",-,0
https://www.zomato.com/jakarta/mister-donut-sudirman/info,Mister Donut,Bakery|Desserts,Rp80.000 for two people (approx.),Takeaway Available|Desserts and Bakes|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2247762613,106.8038684875']",4.0,87
https://www.zomato.com/jakarta/mccafe-senayan/info,McCafe,Coffee|Tea|Desserts,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|Desserts and Bakes|Outdoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2279465956,106.7984024808']",3.2,8
https://www.zomato.com/jakarta/bushido-grand-sahid-jaya-sudirman/info,Bushido - Grand Sahid Jaya,Japanese,Rp400.000 for two people (approx.) Without alcohol,Full Bar Available|Wifi|Indoor Seating|Table booking recommended,"['https://www.google.com/maps/dir/?api=1&destination=-6.2110138158,106.8192013353']",3.9,101
https://www.zomato.com/jakarta/orient8-hotel-mulia-senayan/info,Orient8 - Hotel Mulia,French|Vietnamese|Thai|Singaporean,Rp700.000 for two people (approx.) Without alcohol,Wine and Beer|Luxury Dining|Private Dining Area Available|Valet Parking Available|Praying Room|Wifi|Buffet|Indoor Seating|Table booking recommended,"['https://www.google.com/maps/dir/?api=1&destination=-6.2152540000,106.7976490000']",4.5,376
https://www.zomato.com/jakarta/banyak-gaya-coffee-senayan/info,Banyak GAYA Coffee,Coffee|Western,Rp80.000 for two people (approx.),Takeaway Available|Outdoor Seating|Wifi|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2197030000,106.8034780000']",3.7,10
https://www.zomato.com/jakarta/caf%C3%A9-kitsun%C3%A9-2-scbd/info,Caf̩ Kitsun̩,Indonesian,Rp150 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2294658018,106.8065846000']",2.5,45
https://www.zomato.com/jakarta/pesto-autentico-senayan/info,Pesto Autentico,Italian|Western,Rp250.000 for two people (approx.) Without alcohol,Takeaway Available|Full Bar Available|Smoking Area|Table booking recommended|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2268870000,106.7978860000']",3.8,29
https://www.zomato.com/jakarta/starbucks-reserve-senayan/info,Starbucks Reserve,Coffee|Tea|Desserts,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2327950000,106.7961680000']",4.0,65
https://www.zomato.com/jakarta/kimukatsu-scbd/info,Kimukatsu,Japanese,Rp200.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2256440000,106.8101230000']",4.4,660
https://www.zomato.com/jakarta/bilik-kopi-sudirman/info,Bilik Kopi,Cafe|Coffee|Tea,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|Self Service|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2110221485,106.8187373132']",3.9,27
https://www.zomato.com/jakarta/restoran-pulau-dua-senayan/info,Restoran Pulau Dua,Seafood|Chinese,Rp250.000 for two people (approx.) Without alcohol,Home Delivery|Beer|Outdoor Seating|Indoor Seating|Table booking recommended|Live Entertainment|Serves Cocktails|Praying Room,"['https://www.google.com/maps/dir/?api=1&destination=-6.2106690000,106.8047690000']",3.9,116
https://www.zomato.com/jakarta/tamani-express-senayan/info,Tamani Express,Jawa|Indonesian|Western,Rp200.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2250310000,106.7991250000']",3.3,44
https://www.zomato.com/jakarta/warung-gudeg-bang-kumis-senayan/info,Warung Gudeg Bang Kumis,Indonesian,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2153080000,106.8063170000']",-,1
https://www.zomato.com/jakarta/osaka-ohsho-senayan/info,Osaka Ohsho,Japanese,Rp250.000 for two people (approx.) Without alcohol,Takeaway Available|Beer|Table booking recommended|Wifi|Indoor Seating|Table reservation required,"['https://www.google.com/maps/dir/?api=1&destination=-6.2264707527,106.7989878729']",4.1,258
https://www.zomato.com/jakarta/fedwell-sudirman/info,Fedwell,Healthy Food,Rp250.000 for two people (approx.),Takeaway Available|Table booking recommended|Gluten Free Options|Vegan Options|Indoor Seating|Wifi|Vegetarian Friendly|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2092329475,106.8182360753']",4.2,166
