district,rest_url,count
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/roastworks-coffee-sisha-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/shabu-shabu-shaburi-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/chefs-kitchen-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/mie-onlok-palembang-1-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/momoiro-1-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/aj-bakery-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/lind-s-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/sop-ikan-batam-1-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/coffeegasm-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/ateng-rumah-makan-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/steamboat-house-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/remboelan-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/depot-3-6-9-shanghai-dumpling-noodle-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/rumpi-katumiri-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/bakmi-naga-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/ombe-kofie-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/furama-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/auntie-annes-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/hanaguni-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/excelso-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/mie-ayam-asoy-kelapa-gading/info,501
